"","species","island","cycle","site","landCover","variable","estimate","standardError","LCI","UCI","modelType","modelFormulation","AIC","K","totalModelRuntime"
"2785","Elaenia ridleyana","Ilha Rata",1.1,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2786","Elaenia ridleyana","Ilha Rata",1.1,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2787","Elaenia ridleyana","Ilha Rata",1.1,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2788","Elaenia ridleyana","Ilha Rata",1.1,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2789","Elaenia ridleyana","Ilha Rata",1.1,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2790","Elaenia ridleyana","Ilha Rata",1.1,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2791","Elaenia ridleyana","Ilha Rata",1.1,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2792","Elaenia ridleyana","Ilha Rata",1.1,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2793","Elaenia ridleyana","Ilha Rata",2,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2794","Elaenia ridleyana","Ilha Rata",2,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2795","Elaenia ridleyana","Ilha Rata",2,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2796","Elaenia ridleyana","Ilha Rata",2,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2797","Elaenia ridleyana","Ilha Rata",2,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2798","Elaenia ridleyana","Ilha Rata",2,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2799","Elaenia ridleyana","Ilha Rata",2,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2800","Elaenia ridleyana","Ilha Rata",2,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2801","Elaenia ridleyana","Ilha Rata",2.1,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2802","Elaenia ridleyana","Ilha Rata",2.1,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2803","Elaenia ridleyana","Ilha Rata",2.1,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2804","Elaenia ridleyana","Ilha Rata",2.1,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2805","Elaenia ridleyana","Ilha Rata",2.1,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2806","Elaenia ridleyana","Ilha Rata",2.1,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2807","Elaenia ridleyana","Ilha Rata",2.1,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2808","Elaenia ridleyana","Ilha Rata",2.1,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2809","Elaenia ridleyana","Ilha Rata",4,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2810","Elaenia ridleyana","Ilha Rata",4,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2811","Elaenia ridleyana","Ilha Rata",4,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2812","Elaenia ridleyana","Ilha Rata",4,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2813","Elaenia ridleyana","Ilha Rata",4,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2814","Elaenia ridleyana","Ilha Rata",4,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2815","Elaenia ridleyana","Ilha Rata",4,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2816","Elaenia ridleyana","Ilha Rata",4,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2817","Elaenia ridleyana","Ilha Rata",4.1,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2818","Elaenia ridleyana","Ilha Rata",4.1,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2819","Elaenia ridleyana","Ilha Rata",4.1,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2820","Elaenia ridleyana","Ilha Rata",4.1,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2821","Elaenia ridleyana","Ilha Rata",4.1,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2822","Elaenia ridleyana","Ilha Rata",4.1,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2823","Elaenia ridleyana","Ilha Rata",4.1,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2824","Elaenia ridleyana","Ilha Rata",4.1,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2825","Elaenia ridleyana","Ilha Rata",5,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2826","Elaenia ridleyana","Ilha Rata",5,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2827","Elaenia ridleyana","Ilha Rata",5,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2828","Elaenia ridleyana","Ilha Rata",5,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2829","Elaenia ridleyana","Ilha Rata",5,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2830","Elaenia ridleyana","Ilha Rata",5,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2831","Elaenia ridleyana","Ilha Rata",5,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2832","Elaenia ridleyana","Ilha Rata",5,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2833","Elaenia ridleyana","Ilha Rata",5.1,1,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2834","Elaenia ridleyana","Ilha Rata",5.1,2,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2835","Elaenia ridleyana","Ilha Rata",5.1,3,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2836","Elaenia ridleyana","Ilha Rata",5.1,4,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2837","Elaenia ridleyana","Ilha Rata",5.1,5,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2838","Elaenia ridleyana","Ilha Rata",5.1,6,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2839","Elaenia ridleyana","Ilha Rata",5.1,7,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2840","Elaenia ridleyana","Ilha Rata",5.1,8,"treed","detectionProbability",0.00512077891291673,0.00143410982817764,0.00295575322586446,0.00885755111217359,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2841","Elaenia ridleyana","Ilha Rata",1,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2842","Elaenia ridleyana","Ilha Rata",1,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2843","Elaenia ridleyana","Ilha Rata",1,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2844","Elaenia ridleyana","Ilha Rata",1,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2845","Elaenia ridleyana","Ilha Rata",1,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2846","Elaenia ridleyana","Ilha Rata",1,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2847","Elaenia ridleyana","Ilha Rata",1,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2848","Elaenia ridleyana","Ilha Rata",1,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2849","Elaenia ridleyana","Ilha Rata",1.1,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2850","Elaenia ridleyana","Ilha Rata",1.1,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2851","Elaenia ridleyana","Ilha Rata",1.1,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2852","Elaenia ridleyana","Ilha Rata",1.1,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2853","Elaenia ridleyana","Ilha Rata",1.1,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2854","Elaenia ridleyana","Ilha Rata",1.1,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2855","Elaenia ridleyana","Ilha Rata",1.1,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2856","Elaenia ridleyana","Ilha Rata",1.1,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2857","Elaenia ridleyana","Ilha Rata",2,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2858","Elaenia ridleyana","Ilha Rata",2,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2859","Elaenia ridleyana","Ilha Rata",2,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2860","Elaenia ridleyana","Ilha Rata",2,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2861","Elaenia ridleyana","Ilha Rata",2,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2862","Elaenia ridleyana","Ilha Rata",2,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2863","Elaenia ridleyana","Ilha Rata",2,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2864","Elaenia ridleyana","Ilha Rata",2,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2865","Elaenia ridleyana","Ilha Rata",2.1,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2866","Elaenia ridleyana","Ilha Rata",2.1,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2867","Elaenia ridleyana","Ilha Rata",2.1,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2868","Elaenia ridleyana","Ilha Rata",2.1,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2869","Elaenia ridleyana","Ilha Rata",2.1,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2870","Elaenia ridleyana","Ilha Rata",2.1,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2871","Elaenia ridleyana","Ilha Rata",2.1,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2872","Elaenia ridleyana","Ilha Rata",2.1,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2873","Elaenia ridleyana","Ilha Rata",4,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2874","Elaenia ridleyana","Ilha Rata",4,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2875","Elaenia ridleyana","Ilha Rata",4,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2876","Elaenia ridleyana","Ilha Rata",4,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2877","Elaenia ridleyana","Ilha Rata",4,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2878","Elaenia ridleyana","Ilha Rata",4,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2879","Elaenia ridleyana","Ilha Rata",4,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2880","Elaenia ridleyana","Ilha Rata",4,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2881","Elaenia ridleyana","Ilha Rata",4.1,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2882","Elaenia ridleyana","Ilha Rata",4.1,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2883","Elaenia ridleyana","Ilha Rata",4.1,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2884","Elaenia ridleyana","Ilha Rata",4.1,4,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2885","Elaenia ridleyana","Ilha Rata",4.1,5,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2886","Elaenia ridleyana","Ilha Rata",4.1,6,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2887","Elaenia ridleyana","Ilha Rata",4.1,7,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2888","Elaenia ridleyana","Ilha Rata",4.1,8,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2889","Elaenia ridleyana","Ilha Rata",5,1,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2890","Elaenia ridleyana","Ilha Rata",5,2,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
"2891","Elaenia ridleyana","Ilha Rata",5,3,"treed","immigration",NA,NA,NA,NA,"P","lam(.)gamma(.)p(.)iota(.)",249.68,850,273.682991568247
